ACCT_ID_18,CNTRY_COMBO_ID,GLOBAL_CO_COMBO_ID,ACCT_NM,PRODUCT_TYPE,TOTAL_NCR,FY24Q1,FY24Q2,FY24Q3,FY24Q4,FY25Q1,FY25Q2,FY25Q3,FY25Q4,FY26Q1,FY26Q2,FY26Q3,FY26Q4
001ed00000ek0pBAAQ,aBRed000000A98UGAS,aBR3y000000yhUPGAY,Centria Servicios Administrativos S.A.C,DataCloud,0.4476234503,0,0,0,0,0,0,0,0,0,0,0.2752969007,0.1723265496
001ed00000ekaKnAAI,001ed00000ekaKnAAI,001ed00000ekaKnAAI,Tradeify.co,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000eo4HXAAY,001ed00000eo4HXAAY,001ed00000eo4HXAAY,Finanza Semplice SCF srl,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000eu9UeAAI,aBRed00000145GlGAI,aBRed000000zPpbGAE,Kinta Fitness,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000evqngAAA,aBRed000001PolpGAC,aBR3y000000HV4jGAG,Ministry of Digital Development and Information (Singapore),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ewNBlAAM,aBR300000004DazGAE,aBR3y000000ybzfGAA,Conair LLC - US Service Org,Agentforce,189.756,0,0,0,0,0,0,0,0,0,0,0,189.756
001ed00000ewNBlAAM,aBR300000004DazGAE,aBR3y000000ybzfGAA,Conair LLC - US Service Org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ewiEXAAY,001ed00000ewiEXAAY,001ed00000ewiEXAAY,Tn Operadora Turistica Trilheiros Nativus LTDA,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ewqQqAAI,aBR3y000000PDXwGAO,aBR3y000000sXyMGAU,Informatica LLC,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ewqQqAAI,aBR3y000000PDXwGAO,aBR3y000000sXyMGAU,Informatica LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ewvdCAAQ,aBR3y000000HLRGGA4,aBRed000000v1aZGAQ,SynLawn (3rd Org),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000exLsfAAE,001ed00000exLsfAAE,001ed00000exLsfAAE,Reach Technology,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ey4XxAAI,aBR300000004DTZGA2,aBR300000004UWHGA2,SBDHRservice,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000eyU4DAAU,001ed00000eyU4DAAU,001ed00000eyU4DAAU,NW Biofuel,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000eyeBdAAI,aBR300000004Fk5GAE,aBR300000004UduGAE,Proquire LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000f0DFNAA2,001ed00000f0DFNAA2,001ed00000f0DFNAA2,Iconyx Health,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000f0NTJAA2,aBRed00000147yUGAQ,aBRed000000zQVYGA2,AADITYA LOGISTICS,DataCloud,0.000000255,0,0,0,0,0,0,0,0,0,0,0.000000255,0
001ed00000f4ot4AAA,001ed00000f4ot4AAA,001ed00000f4ot4AAA,ThinkerCare Group,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000f58lKAAQ,aBR3y0000011JiiGAE,aBR3y000000yDfmGAE,Metropolitan Government of Nashville & Davidson County - Commercial Cloud,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000f5JKGAA2,aBRed00000147XDGAY,aBRed000000zN1QGAU,Q Roberts Trucking Incorporated,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fBmg1AAC,001ed00000fBmg1AAC,001ed00000fBmg1AAC,MAHO's Vision,DataCloud,0.0018130115,0,0,0,0,0,0,0,0,0,0,0.000000295,0.0018127165
001ed00000fCA5fAAG,aBR0M00000008VyWAI,aBR0M000000bluyWAA,Magnum ICC - Marketing,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fDJYOAA4,001ed00000fDJYOAA4,001ed00000fDJYOAA4,Casa da Grafica,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fDXueAAG,001ed00000fDXueAAG,001ed00000fDXueAAG,Clean City,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fFjRpAAK,001ed00000fFjRpAAK,001ed00000fFjRpAAK,Dreamers Alliance,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fIYmrAAG,aBRed00000148UmGAI,aBRed000000zMJxGAM,West Concrete Construction / Natural Stone Resources,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fMdZPAA0,001ed00000fMdZPAA0,001ed00000fMdZPAA0,Viral Vector Manufacturing Facility,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fNXa1AAG,aBR30000000L6BvGAK,aBR300000004VikGAE,"MITSUBISHI SHOKUHIN CO.,LTD.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fSE8TAAW,aBR3y0000000ImBGAU,aBR3y000000yDgSGAU,The Associated,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fV8ktAAC,aBRed000000wKWMGA2,aBRed000000vHF4GAM,Australian Football League (TAS),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fVPIIAA4,aBRed00000144amGAA,aBRed000000zOS2GAM,Van Tienen Holding B.v.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fVR4LAAW,001ed00000fVR4LAAW,001ed00000fVR4LAAW,Cantarella & Molteni Srl,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fVS0IAAW,aBRed0000004qL6GAI,aBRed0000000ScDGAU,Nordic Technology Group As,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fW4DmAAK,001ed00000fW4DmAAK,001ed00000fW4DmAAK,ECOSMT SOLUTIONS PRIVATE LIMITED,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fWKDoAAO,001ed00000fWKDoAAO,001ed00000fWKDoAAO,Glue-inc,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fWKDoAAO,001ed00000fWKDoAAO,001ed00000fWKDoAAO,Glue-inc,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fWOu6AAG,aBR30000000Xko3GAC,aBR0M000000CdBAWA0,Brio,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fWrePAAS,001ed00000fWrePAAS,001ed00000fWrePAAS,WIP Architetti srl,DataCloud,0.0000010325,0,0,0,0,0,0,0,0,0,0,0.000000295,0.0000007375
001ed00000fXTQDAA4,aBRed0000014A9tGAE,aBR3y00000111fmGAA,JEPICO CORPORATION,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fXTQDAA4,aBRed0000014A9tGAE,aBR3y00000111fmGAA,JEPICO CORPORATION,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fXkcMAAS,001ed00000fXkcMAAS,001ed00000fXkcMAAS,North Inner City Drugs and Alcohol Task Force,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fY0PPAA0,aBRed000000FnMzGAK,aBRed000000FnRpGAK,Fastweb + Vodafone Dati,DataCloud,36728.65308,0,0,0,0,0,0,0,0,0,0,0,36728.65308
001ed00000fYqO0AAK,001ed00000fYqO0AAK,001ed00000fYqO0AAK,"SERVICIOS PARA EL DESARROLLO INTEGRAL COMÚN EDUCATIVO, S.C",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fYqO0AAK,001ed00000fYqO0AAK,001ed00000fYqO0AAK,"SERVICIOS PARA EL DESARROLLO INTEGRAL COMÚN EDUCATIVO, S.C",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fYuJYAA0,001ed00000fYuJYAA0,001ed00000fYuJYAA0,TradeEngage,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fZ4dtAAC,001ed00000fZ4dtAAC,001ed00000fZ4dtAAC,"Rosewood Dutton Group, Inc*",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fZ4dtAAC,001ed00000fZ4dtAAC,001ed00000fZ4dtAAC,"Rosewood Dutton Group, Inc*",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fZIAaAAO,001ed00000fZIAaAAO,001ed00000fZIAaAAO,SFNexa,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fZIAaAAO,001ed00000fZIAaAAO,001ed00000fZIAaAAO,SFNexa,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fZq5lAAC,001ed00000fZq5lAAC,001ed00000fZq5lAAC,Guzman Tire Importer S.A de C.V. (RFC: GTI241030J59),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000feD29AAE,aBR3y000000wpj1GAA,aBR300000004UWSGA2,SONY BANK INCORPORATED,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fei7eAAA,aBR30000000XcbaGAC,aBR3y000001129hGAA,Norlys Group A/S,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fei7eAAA,aBR30000000XcbaGAC,aBR3y000001129hGAA,Norlys Group A/S,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ffywfAAA,001ed00000ffywfAAA,001ed00000ffywfAAA,MEDICAL CLAIMS INTERNATIONAL SPAIN SL,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fg6e8AAA,aBR3y0000004mOUGAY,aBR3y000000yXKqGAM,IFX (UK) Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fg9vKAAQ,001ed00000fg9vKAAQ,aBRed000001SLKJGA4,"MEDICAL ALLIANCE, GENERAL INC. ASSOCIATION",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fgWS5AAM,001ed00000fgWS5AAM,001ed00000fgWS5AAM,BENEFICA S.R.L.,DataCloud,0.00009193,0,0,0,0,0,0,0,0,0,0,0.000000295,0.000091635
001ed00000fiFDUAA2,001ed00000fiFDUAA2,001ed00000fiFDUAA2,D Market Movers Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fiJqYAAU,001ed00000fiJqYAAU,001ed00000fiJqYAAU,Park & Zoom,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fiJqYAAU,001ed00000fiJqYAAU,001ed00000fiJqYAAU,Park & Zoom,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fjMMbAAM,aBRed0000014AA2GAM,aBRed000000zOezGAE,HBR Energy,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fjX9uAAE,001ed00000fjX9uAAE,001ed00000fjX9uAAE,RG ProBuilders,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000flDyHAAU,001ed00000flDyHAAU,001ed00000flDyHAAU,Johnston's Grain,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000flqvVAAQ,001ed00000flqvVAAQ,001ed00000flqvVAAQ,Shine Exterior Cleaning and Lighting - SDR'S DO NOT REACH OUT,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fm8zlAAA,aBRed0000014575GAA,aBRed000000zMRpGAM,Ferovinum,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000foUUnAAM,001ed00000foUUnAAM,001ed00000foUUnAAM,"Integrow, Inc",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000foUUnAAM,001ed00000foUUnAAM,001ed00000foUUnAAM,"Integrow, Inc",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fqLQZAA2,001ed00000fqLQZAA2,001ed00000fqLQZAA2,"HERA HAUS Joyería Fina (RFC: HJO2311176D0, HH Joyeros SA de CV)",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fqLQZAA2,001ed00000fqLQZAA2,001ed00000fqLQZAA2,"HERA HAUS Joyería Fina (RFC: HJO2311176D0, HH Joyeros SA de CV)",DataCloud,0.0034125904,0,0,0,0,0,0,0,0,0,0,0.0000256082,0.0033869822
001ed00000fwwLpAAI,001ed00000fwwLpAAI,001ed00000fwwLpAAI,GoFirmex,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000fxjJJAAY,001ed00000fxjJJAAY,001ed00000fxjJJAAY,INSTITUTO DE EDUCACION SUPERIOR TECNOLOGICO PRIVADO DE LA CONSTRUCCION,DataCloud,0.0000002696,0,0,0,0,0,0,0,0,0,0,0,0.0000002696
001ed00000fz5MYAAY,001ed00000fz5MYAAY,001ed00000fz5MYAAY,ARKOS DO BRASIL,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000g05txAAA,001ed00000g05txAAA,001ed00000g05txAAA,Zelene Spa LLC,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gEKLHAA4,001ed00000gEKLHAA4,001ed00000gEKLHAA4,Grupo GABSSA,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gERbRAAW,aBRed000000zID4GAM,aBR3y00000110WGGAY,SBA Engage Pty Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gEmPhAAK,aBR0M000000Gof1WAC,aBR3y000000xmUoGAI,"PERSOL CAREER CO., LTD.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gFb0fAAC,001ed00000gFb0fAAC,001ed00000gFb0fAAC,ECJ FINANCE PTY LIMITED,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gG6isAAC,001ed00000gG6isAAC,001ed00000gG6isAAC,BUCCI-HEPWORTH HEALTH SERVICES INC.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gGOUTAA4,001ed00000gGOUTAA4,001ed00000gGOUTAA4,"KANAU-LAB, K.K.",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gGOUTAA4,001ed00000gGOUTAA4,001ed00000gGOUTAA4,"KANAU-LAB, K.K.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gGcPJAA0,001ed00000gGcPJAA0,001ed00000gGcPJAA0,STRIM HEALTH CARE,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gIelBAAS,001ed00000gIelBAAS,001ed00000gIelBAAS,IS-Consulting,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gIndDAAS,001ed00000gIndDAAS,001ed00000gIndDAAS,UrbanLink Media LLC,DataCloud,0.0000002696,0,0,0,0,0,0,0,0,0,0,0.0000002696,0
001ed00000gJHY6AAO,001ed00000gJHY6AAO,001ed00000gJHY6AAO,World Playground,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gJHY6AAO,001ed00000gJHY6AAO,001ed00000gJHY6AAO,World Playground,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gLVdKAAW,001ed00000gLVdKAAW,001ed00000gLVdKAAW,OX BioMed,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gMvcGAAS,aBR3y00000057L5GAI,aBR3y000000xmSUGAY,"Libertas Advisory Co., Ltd",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gN3wLAAS,aBR3y000000H8ynGAC,aBR3y000000yWleGAE,Bangchak Corporation Public Company Limited org3,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gNNWnAAO,aBRed00000145a3GAA,aBRed000001GJz0GAG,BAI Teams,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gO4zxAAC,aBR3y000000H7IpGAK,aBR300000004UlVGAU,Informa Tech Target Compliance Org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gP3owAAC,aBRed000000EXYnGAO,aBRed000000G8eMGAS,Identity Events Management Ltd.,DataCloud,2.448313594,0,0,0,0,0,0,0,0,0,0,0.0000001412,2.448313453
001ed00000gPetMAAS,001ed00000gPetMAAS,aBR3y00000111B3GAI,Framos GmbH 2nd org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gQATOAA4,001ed00000gQATOAA4,001ed00000gQATOAA4,Plink LLC,DataCloud,0.0000002696,0,0,0,0,0,0,0,0,0,0,0.0000002696,0
001ed00000gQXWQAA4,001ed00000gQXWQAA4,001ed00000gQXWQAA4,Inland Fiber,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gRjP4AAK,aBRed000001478qGAA,aBRed000000zNCeGAM,FENDER KATSALIDIS (AUST) PTY LTD,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gVN9tAAG,aBR300000004HVAGA2,aBR3y000000xc5iGAA,Dekra SE Procurement,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gVeIkAAK,001ed00000gVeIkAAK,001ed00000gVeIkAAK,ODIN Space,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gVmedAAC,aBRed00000145OkGAI,aBRed000000zMQJGA2,Magic Breakaways Property Developments (Pty) Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gWOa9AAG,aBR300000004NiaGAE,aBR300000004UygGAE,Enilive SpA (Cons Goods),DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gYXscAAG,001ed00000gYXscAAG,001ed00000gYXscAAG,Landfuxx GmbH,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gdR09AAE,aBR30000000L6DHGA0,aBR300000004UWaGAM,NTT SmartConnect CORPORATION,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gddcRAAQ,001ed00000gddcRAAQ,001ed00000gddcRAAQ,GXP-Storage UK,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gdxRTAAY,001ed00000gdxRTAAY,001ed00000gdxRTAAY,High Point Solutions,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000geVD9AAM,001ed00000geVD9AAM,001ed00000geVD9AAM,BitSafe,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000geVD9AAM,001ed00000geVD9AAM,001ed00000geVD9AAM,BitSafe,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gfXsmAAE,001ed00000gfXsmAAE,001ed00000gfXsmAAE,Woodblock Media,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gfjp0AAA,001ed00000gfjp0AAA,001ed00000gfjp0AAA,AchillesHR,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gfsm7AAA,aBR0M000000L93XWAS,aBR3y0000010x5jGAA,Seguros Comerciales Bolívar Child,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gg4n0AAA,aBRed000001ELbtGAG,aBR300000004UhmGAE,ABB Robotics Switzerland Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ggtzEAAQ,aBR300000004DLIGA2,aBR300000004UeNGAU,IDP,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ggtzEAAQ,aBR300000004DLIGA2,aBR300000004UeNGAU,IDP,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000ghMZlAAM,001ed00000ghMZlAAM,001ed00000ghMZlAAM,Grupo Ape,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gqnhBAAQ,aBR300000004fndGAA,aBR300000008SmGGAU,Comune di Bari - URP,DataCloud,0.000005875,0,0,0,0,0,0,0,0,0,0,0,0.000005875
001ed00000grHybAAE,aBR300000004H52GAE,aBR300000004VmCGAU,Beiersdorf Shared Services GmbH,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gsdabAAA,aBRed000000z9pZGAQ,aBRed000000zPuPGAU,TECHNOSPIN Ltd,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gt0X4AAI,aBRed000000z9pZGAQ,aBRed000000zPuPGAU,GIMO Org 3,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gt69SAAQ,001ed00000gt69SAAQ,001ed00000gt69SAAQ,MechMaxx,DataCloud,0.0062010572,0,0,0,0,0,0,0,0,0,0,0.0000001348,0.0062009224
001ed00000gt6xVAAQ,aBR300000004DjQGAU,aBR300000004VW3GAM,Hologic Patient Org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gtZcxAAE,aBRed00000149VpGAI,aBRed000000zO2JGAU,EverReal Gruppe,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gu4SFAAY,aBR0M000000LCIpWAO,aBR3y000000yUb4GAE,The New York Community Trust,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000guBBvAAM,001ed00000guBBvAAM,001ed00000guBBvAAM,Agronutrición,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000guFXIAA2,001ed00000guFXIAA2,001ed00000guFXIAA2,Disability Africa,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gugpCAAQ,aBR3y000000g2z2GAA,aBR3y000000g62sGAA,iA - Integration Platform,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000gzJDmAAM,001ed00000gzJDmAAM,001ed00000gzJDmAAM,EPTEC CORP.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h3RhGAAU,aBR300000004DLrGAM,aBR300000004UXpGAM,Merck Sharp & Dohme,Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h3RhGAAU,aBR300000004DLrGAM,aBR300000004UXpGAM,Merck Sharp & Dohme,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h4XUTAA2,aBR300000004EnDGAU,aBR300000004UXFGA2,Optum Technology Inc.,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h4i05AAA,aBR300000004DslGAE,aBR300000004UWTGA2,Lumen PX,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h545RAAQ,001ed00000h545RAAQ,001ed00000h545RAAQ,AXS MCA Courtesy 1,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h55G1AAI,aBR300000004FEwGAM,aBR300000004VbJGAU,AXS MCA Courtesy 2,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h7T1QAAU,001ed00000h7T1QAAU,001ed00000h7T1QAAU,"INTEXT, K.K.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h7YViAAM,aBR300000004H4nGAE,aBR300000004UdIGAU,CWS International GmbH (WW Org),Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h7YViAAM,aBR300000004H4nGAE,aBR300000004UdIGAU,CWS International GmbH (WW Org),DataCloud,0.0000017435,0,0,0,0,0,0,0,0,0,0,0.0000001475,0.000001596
001ed00000h8gEDAAY,aBRed000001OdNpGAK,aBR300000004UZIGA2,Mercedes-Benz Group AG,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h8jSHAAY,001ed00000h8jSHAAY,001ed00000h8jSHAAY,HG Developments,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h8tmXAAQ,aBR3y000000yebpGAA,aBR3y000000xcS2GAI,Atlantic Technologies - Tableau Org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000h8wPTAAY,aBRed000000zrVdGAI,aBR3y000000yC4iGAE,Mountain West Small Business Finance,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hBV6CAAW,001ed00000hBV6CAAW,001ed00000hBV6CAAW,Dev Force Labs,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hBeSnAAK,aBRed00000145wdGAA,aBRed000000zMZtGAM,SCOPEMARKETS SERVICES CY LTD,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hCJsZAAW,001ed00000hCJsZAAW,001ed00000hCJsZAAW,E3 Group,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hEVkmAAG,001ed00000hEVkmAAG,001ed00000hEVkmAAG,Georges,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hFcp1AAC,001ed00000hFcp1AAC,001ed00000hFcp1AAC,KW Dubai,DataCloud,0.0000005392,0,0,0,0,0,0,0,0,0,0,0.0000001348,0.0000004044
001ed00000hIyppAAC,aBRed000001G3KkGAK,aBRed000001GJ7mGAG,Cimulate,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hJGbNAAW,001ed00000hJGbNAAW,001ed00000hJGbNAAW,Debnam Commercial Real Estate,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hJPRmAAO,aBRed000000EKjmGAG,aBRed0000003CFxGAM,"AssetMark Financial Holdings, Inc.",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hJYq2AAG,001ed00000hJYq2AAG,001ed00000hJYq2AAG,Lumelight,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hK4ptAAC,001ed00000hK4ptAAC,001ed00000hK4ptAAC,AndThenSome Marketing,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hKjkzAAC,001ed00000hKjkzAAC,001ed00000hKjkzAAC,Axora,DataCloud,0.0000004425,0,0,0,0,0,0,0,0,0,0,0.000000295,0.0000001475
001ed00000hKl22AAC,aBR30000000XlR6GAK,aBR300000004UccGAE,Dentsu International Limited*,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hMM7aAAG,001ed00000hMM7aAAG,001ed00000hMM7aAAG,VERVETECH HARMONY PTE. LTD,Agentforce,0.32,0,0,0,0,0,0,0,0,0,0,0,0.32
001ed00000hMM7aAAG,001ed00000hMM7aAAG,001ed00000hMM7aAAG,VERVETECH HARMONY PTE. LTD,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hNS2rAAG,aBRed0000018va5GAA,aBRed000000zPzBGAU,Western Chances - NPC Org,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hNUKnAAO,aBR3y000001175pGAA,aBR3y000000yX3NGAU,"SK Inc. (for SK Telecom Co., Ltd. (Advanced POC))",Agentforce,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hNUKnAAO,aBR3y000001175pGAA,aBR3y000000yX3NGAU,"SK Inc. (for SK Telecom Co., Ltd. (Advanced POC))",DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hOdM6AAK,001ed00000hOdM6AAK,001ed00000hOdM6AAK,Confina Pro,DataCloud,0,0,0,0,0,0,0,0,0,0,0,0,0
001ed00000hPWGuAAO,001ed00000hPWGuAAO,001ed00000hPWGuAAO,PLC-CITY (DIELLE SRL),DataCloud,0.0000001475,0,0,0,0,0,0,0,0,0,0,0,0.0000001475
